ct,tot,moe,tot_afghan,moe_afghan,tot_albanian,moe_albanian,tot_alsatian,moe_alsatian,tot_american,moe_american,tot_arab,moe_arab,tot_arab_egyptian,moe_arab_egyptian,tot_arab_iraqi,moe_arab_iraqi,tot_arab_jordanian,moe_arab_jordanian,tot_arab_lebanese,moe_arab_lebanese,tot_arab_moroccan,moe_arab_moroccan,tot_arab_palestinia,moe_arab_palestinian,tot_arab_syrian,moe_arab_syrian,tot_arab_arab,moe_arab_arab,tot_arab_other_arab,moe_arab_other_arab,tot_armenian,moe_armenian,tot_assyrian/chaldean/syriac,moe_assyrian/chaldean/syriac,tot_australian,moe_australian,tot_austrian,moe_austrian,tot_basque,moe_basque,tot_belgian,moe_belgian,tot_brazilian,moe_brazilian,tot_british,moe_british,tot_bulgarian,moe_bulgarian,tot_cajun,moe_cajun,tot_canadian,moe_canadian,tot_carpatho_rusyn,moe_carpatho_rusyn,tot_celtic,moe_celtic,tot_croatian,moe_croatian,tot_cypriot,moe_cypriot,tot_czech,moe_czech,tot_czechoslovakian,moe_czechoslovakian,tot_danish,moe_danish,tot_dutch,moe_dutch,tot_eastern_european,moe_eastern_european,tot_english,moe_english,tot_estonian,moe_estonian,tot_european,moe_european,tot_finnish,moe_finnish,tot_french_ex_basque,moe_french_ex_basque,tot_french_canadian,moe_french_canadian,tot_german,moe_german,tot_german_russian,moe_german_russian,tot_greek,moe_greek,tot_guyanese,moe_guyanese,tot_hungarian,moe_hungarian,tot_icelander,moe_icelander,tot_iranian,moe_iranian,tot_irish,moe_irish,tot_israeli,moe_israeli,tot_italian,moe_italian,tot_latvian,moe_latvian,tot_lithuanian,moe_lithuanian,tot_luxembourger,moe_luxembourger,tot_macedonian,moe_macedonian,tot_maltese,moe_maltese,tot_new_zealander,moe_new_zealander,tot_northern_european,moe_northern_european,tot_norwegian,moe_norwegian,tot_pennsylvania_german,moe_pennsylvania_german,tot_polish,moe_polish,tot_portuguese,moe_portuguese,tot_romanian,moe_romanian,tot_russian,moe_russian,tot_scandinavian,moe_scandinavian,tot_scotch-irish,moe_scotch-irish,tot_scottish,moe_scottish,tot_serbian,moe_serbian,tot_slavic,moe_slavic,tot_slovak,moe_slovak,tot_slovene,moe_slovene,tot_soviet_union,moe_soviet_union,tot_s_african,moe_s_african,tot_s_african_cape_verdean,moe_s_african_cape_verdean,tot_s_african_ethiopian,moe_s_african_ethiopian,tot_s_african_ghanaian,moe_s_african_ghanaian,tot_s_african_kenyan,moe_s_african_kenyan,tot_s_african_liberian,moe_s_african_liberian,tot_s_african_nigerian,moe_s_african_nigerian,tot_s_african_senegalese,moe_s_african_senegalese,tot_s_african_sierra_leonean,moe_s_african_sierra_leonean,tot_s_african_somali,moe_s_african_somali,tot_s_african_south_african,moe_s_african_south_african,tot_s_african_sudanese,moe_s_african_sudanese,tot_s_african_ugandan,moe_s_african_ugandan,tot_s_african_zimbabwean,moe_s_african_zimbabwean,tot_s_african_african,moe_s_african_african,tot_s_african_other_s_african,moe_s_african_other_s_african,tot_swedish,moe_swedish,tot_swiss,moe_swiss,tot_turkish,moe_turkish,tot_ukrainian,moe_ukrainian,tot_welsh,moe_welsh,tot_w_indians,moe_w_indians,tot_w_indians_bahamian,moe_w_indians_bahamian,tot_w_indians_barbadian,moe_w_indians_barbadian,tot_w_indians_belizean,moe_w_indians_belizean,tot_w_indians_bermudan,moe_w_indians_bermudan,tot_w_indians_british_west_indian,moe_w_indians_british_west_indian,tot_w_indians_dutch_west_indian,moe_w_indians_dutch_west_indian,tot_w_indians_haitian,moe_w_indians_haitian,tot_w_indians_jamaican,moe_w_indians_jamaican,tot_w_indians_trinidadian_and_tobagonian,moe_w_indians_trinidadian_and_tobagonian,tot_w_indians_u.s._virgin_islander,moe_w_indians_u.s._virgin_islander,tot_w_indians_west_indian,moe_w_indians_west_indian,tot_w_indians_other_west_indian,moe_w_indians_other_west_indian,tot_yugoslavian,moe_yugoslavian,tot_other_groups,moe_other_groups,tot_unclass_not_rep,moe_unclass_not_rep
36047000502,2826,269,0,13,0,13,0,13,123,70,26,29,0,13,0,13,0,13,16,23,0,13,0,13,10,17,0,13,0,13,0,13,0,13,0,13,141,112,0,13,0,13,0,13,10,15,0,13,16,23,0,13,0,13,0,13,0,13,0,13,0,13,10,17,10,16,6,10,60,45,261,116,0,13,91,85,0,13,60,41,0,13,326,148,0,13,88,96,0,13,18,25,37,46,0,13,493,169,17,31,280,102,0,13,120,95,0,13,0,13,0,13,0,13,26,31,10,16,0,13,144,88,31,48,9,17,216,127,0,13,0,13,84,50,0,13,0,13,0,13,6,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,28,26,0,13,0,13,29,41,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,554,191,589,226
36047000700,4044,485,0,13,0,13,0,13,10,15,110,108,0,13,0,13,0,13,11,16,0,13,0,13,39,39,0,13,60,99,0,13,0,13,13,21,32,28,0,13,15,17,0,13,101,79,0,13,0,13,0,13,0,13,0,13,30,28,0,13,31,34,0,13,16,21,147,180,148,78,612,264,0,13,236,114,20,22,109,75,10,15,394,163,0,13,28,32,0,13,46,39,0,13,53,84,637,223,35,43,386,145,12,19,27,32,0,13,0,13,0,13,0,13,30,35,50,49,0,13,207,94,0,13,7,11,177,82,0,13,24,26,66,40,0,13,0,13,23,35,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,7,10,0,13,0,13,0,13,0,13,0,13,30,28,0,13,34,38,10,15,33,27,118,97,0,13,0,13,0,13,0,13,29,30,0,13,30,45,33,55,14,21,0,13,41,66,0,13,0,13,1049,226,719,309
36047000900,4687,602,0,13,0,13,0,13,70,77,20,35,0,13,0,13,0,13,20,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,34,40,0,13,0,13,0,13,97,115,0,13,0,13,38,47,0,13,0,13,0,13,0,13,36,56,0,13,31,51,15,29,237,175,189,154,0,13,115,101,0,13,346,427,8,17,586,211,0,13,87,101,16,26,28,37,0,13,0,13,724,278,15,26,304,113,17,29,71,52,0,13,10,20,0,13,16,27,109,128,0,13,0,13,336,201,37,70,21,42,271,163,0,13,29,45,152,171,0,13,0,13,42,51,0,13,0,13,10,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,19,0,13,106,106,62,74,25,38,38,44,72,98,23,37,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,37,0,13,0,13,0,13,0,13,10,20,1287,505,1005,281
36047001100,1508,254,0,13,0,13,0,13,107,51,29,43,0,13,0,13,0,13,29,43,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,5,7,0,13,0,13,0,13,33,24,0,13,0,13,6,8,0,13,0,13,0,13,6,8,10,15,0,13,0,13,8,9,25,30,89,42,0,13,18,14,0,13,39,25,54,77,173,99,0,13,25,21,0,13,5,7,0,13,29,43,114,50,0,13,91,34,5,7,0,13,0,13,0,13,0,13,0,13,0,13,5,8,0,13,80,33,0,13,0,13,39,23,6,10,14,16,6,10,0,13,0,13,0,13,0,13,0,13,32,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,18,0,13,0,13,0,13,16,16,0,13,4,7,0,13,8,12,22,27,0,13,29,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,29,24,0,13,0,13,0,13,0,13,0,13,494,97,320,160
36047001300,2028,314,0,13,0,13,0,13,93,64,28,27,0,13,0,13,0,13,16,24,0,13,0,13,8,11,4,8,0,13,8,11,0,13,0,13,10,16,0,13,0,13,0,13,31,46,28,40,0,13,0,13,0,13,0,13,0,13,0,13,7,11,0,13,11,13,13,12,61,55,112,49,0,13,38,33,0,13,49,38,0,13,344,221,0,13,20,25,13,21,95,87,0,13,0,13,354,154,0,13,216,77,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22,0,13,108,46,43,61,0,13,153,98,0,13,22,24,25,23,0,13,0,13,0,13,0,13,0,13,21,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,10,0,13,0,13,0,13,15,20,0,13,51,49,0,13,0,13,8,12,20,22,98,75,0,13,0,13,0,13,0,13,31,46,0,13,0,13,14,20,23,36,0,13,30,46,0,13,0,13,658,205,80,54
36047001501,5117,530,0,18,0,18,0,18,207,145,23,34,0,18,0,18,0,18,23,34,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,38,43,0,18,0,18,0,18,0,18,0,18,103,169,0,18,0,18,0,18,8,13,52,65,9,15,157,99,0,18,16,26,0,18,71,56,55,82,174,95,0,18,22,33,40,63,72,92,8,12,0,18,242,159,0,18,240,127,0,18,7,12,0,18,0,18,0,18,0,18,0,18,46,48,0,18,106,140,0,18,0,18,38,46,0,18,0,18,33,39,119,130,0,18,24,39,0,18,0,18,69,86,0,18,0,18,0,18,0,18,0,18,53,85,0,18,0,18,0,18,0,18,0,18,0,18,0,18,16,26,0,18,54,44,0,18,0,18,31,52,15,25,130,105,0,18,0,18,0,18,0,18,0,18,0,18,84,109,31,50,15,25,0,18,0,18,0,18,0,18,2973,489,976,414
36047001502,5074,685,18,29,0,18,0,18,0,18,81,73,0,18,0,18,0,18,34,41,47,62,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,31,47,0,18,0,18,0,18,67,54,0,18,0,18,34,50,0,18,0,18,0,18,0,18,33,51,85,104,222,124,0,18,65,62,0,18,140,85,24,36,281,94,0,18,74,61,0,18,14,23,0,18,0,18,794,530,27,42,293,173,0,18,19,30,0,18,0,18,0,18,0,18,0,18,29,32,0,18,203,235,16,27,0,18,79,65,0,18,0,18,41,48,0,18,0,18,0,18,0,18,0,18,22,37,0,18,22,37,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,46,50,0,18,34,57,24,37,0,18,507,251,0,18,135,194,0,18,0,18,0,18,0,18,341,215,83,70,0,18,0,18,42,64,0,18,0,18,2516,611,667,291
36047001801,2021,345,0,13,0,13,0,13,19,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,19,34,0,13,19,34,0,13,0,13,0,13,0,13,0,13,40,50,0,13,0,13,0,13,0,13,0,13,0,13,21,37,0,13,19,34,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,21,38,0,13,20,36,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,276,195,1645,362
36047001802,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047001803,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047001804,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047002000,1845,614,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,14,0,13,0,13,0,13,0,13,0,13,18,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1746,614,75,61
36047002100,5540,991,0,18,0,18,0,18,270,296,20,22,0,18,0,18,0,18,5,9,0,18,0,18,0,18,0,18,15,24,56,65,0,18,38,58,15,24,0,18,7,12,0,18,115,109,0,18,0,18,0,18,0,18,0,18,21,34,0,18,28,36,0,18,48,58,20,32,88,73,588,282,0,18,425,303,0,18,125,87,37,42,252,133,0,18,0,18,26,41,24,27,0,18,0,18,712,355,0,18,327,168,33,50,15,24,0,18,23,37,0,18,0,18,0,18,43,47,0,18,507,421,9,15,19,30,240,136,61,93,12,19,37,43,24,38,0,18,0,18,0,18,0,18,229,360,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,229,360,0,18,87,86,54,89,0,18,0,18,1,3,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1638,633,1215,367
36047002200,4083,808,0,13,0,13,0,13,54,54,370,540,10,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,360,546,0,13,0,13,0,13,0,13,0,13,0,13,11,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,35,13,20,13,20,0,13,0,13,0,13,0,13,0,13,40,34,0,13,4,9,16,27,0,13,0,13,0,13,48,37,0,13,93,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,16,0,13,0,13,44,35,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,31,40,0,13,0,13,0,13,0,13,0,13,25,39,0,13,0,13,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,99,99,0,13,83,82,0,13,32,54,0,13,0,13,0,13,0,13,38,46,29,35,0,13,0,13,0,13,0,13,0,13,2667,515,599,302
36047002300,4418,667,0,13,0,13,0,13,179,181,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,71,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,45,71,0,13,0,13,0,13,9,17,0,13,0,13,419,297,0,13,0,13,0,13,0,13,0,13,0,13,99,148,12,20,48,82,0,13,260,262,0,13,0,13,3485,736,366,265
36047002901,4370,617,0,13,0,13,0,13,221,159,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,55,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,169,213,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,168,265,30,65,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,188,173,0,13,64,91,0,13,0,13,47,52,0,13,77,134,0,13,0,13,0,13,0,13,0,13,0,13,2505,412,1321,556
36047003000,1736,288,0,13,27,32,0,13,103,64,100,80,52,66,0,13,0,13,25,24,0,13,0,13,16,25,10,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,0,13,35,41,0,13,4,7,35,32,0,13,40,53,5,8,55,67,0,13,22,16,0,13,30,39,14,27,36,59,0,13,12,18,90,58,0,13,134,63,0,13,5,9,0,13,0,13,0,13,0,13,0,13,8,9,0,13,20,23,4,7,0,13,100,75,18,29,0,13,0,13,0,13,0,13,5,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,22,25,63,89,0,13,3,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,5,0,13,0,13,0,13,0,13,0,13,758,224,252,105
36047003101,3608,495,0,13,0,13,0,13,0,13,47,58,0,13,0,13,0,13,11,17,0,13,0,13,36,55,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,27,31,0,13,0,13,0,13,0,13,0,13,11,18,0,13,0,13,0,13,0,13,29,42,24,39,255,148,0,13,17,21,0,13,150,137,11,19,219,145,0,13,12,20,20,24,0,13,0,13,0,13,368,141,0,13,180,114,0,13,0,13,11,17,0,13,0,13,0,13,0,13,11,17,12,18,92,121,7,12,0,13,149,142,0,13,48,47,0,13,0,13,0,13,0,13,0,13,0,13,134,136,0,13,0,13,0,13,0,13,104,133,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,29,14,23,21,23,14,22,0,13,5,10,10,16,77,54,0,13,21,24,0,13,0,13,0,13,0,13,22,35,34,33,0,13,0,13,0,13,0,13,0,13,1549,291,933,266
36047003102,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36047003300,4630,581,0,13,0,13,0,13,38,38,44,34,0,13,0,13,8,14,22,25,2,4,0,13,0,13,11,18,1,3,0,13,0,13,16,20,38,44,0,13,0,13,0,13,56,41,0,13,0,13,42,40,0,13,0,13,0,13,0,13,0,13,0,13,8,14,49,68,86,64,320,171,0,13,37,33,0,13,148,73,20,19,145,57,0,13,39,35,0,13,8,13,0,13,13,20,468,155,8,13,108,62,0,13,26,24,0,13,9,15,0,13,0,13,0,13,24,23,0,13,73,39,0,13,15,17,77,48,3,13,0,13,42,46,14,21,0,13,3,7,0,13,0,13,148,88,34,56,2,3,27,32,0,13,0,13,9,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,76,66,0,13,80,50,26,44,0,13,22,21,0,13,305,195,0,13,64,64,0,13,0,13,0,13,0,13,17,26,125,141,26,30,0,13,73,81,0,13,0,13,1975,390,1171,415
36047003400,3582,511,0,13,0,13,0,13,89,68,342,419,302,417,0,13,0,13,0,13,0,13,0,13,0,13,0,13,40,48,34,39,9,14,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,25,37,0,13,0,13,10,16,0,13,9,14,0,13,0,13,33,49,7,13,141,113,0,13,10,16,0,13,128,121,0,13,228,156,0,13,89,91,0,13,7,11,0,13,0,13,560,227,0,13,414,197,0,13,10,21,0,13,0,13,0,13,0,13,0,13,77,54,0,13,67,75,0,13,17,19,5,10,0,13,24,36,45,49,0,13,0,13,16,34,0,13,0,13,17,23,0,13,17,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,93,98,0,13,0,13,0,13,24,31,2,4,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2,4,0,13,0,13,0,13,0,13,0,13,1463,352,655,268
36047003500,2297,263,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,20,19,33,21,0,13,0,13,0,13,29,38,6,13,0,13,7,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,56,46,135,70,0,13,55,55,48,38,43,29,0,13,201,91,0,13,8,12,14,14,7,11,0,13,15,21,160,68,0,13,101,58,0,13,0,13,0,13,0,13,0,13,0,13,8,10,7,9,0,13,66,45,0,13,0,13,65,55,5,8,0,13,51,31,0,13,0,13,0,13,0,13,0,13,84,52,0,13,0,13,12,17,6,9,0,13,50,47,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,18,0,13,19,17,18,26,0,13,95,75,49,47,102,83,0,13,0,13,0,13,0,13,6,9,0,13,26,39,12,13,58,71,0,13,0,13,0,13,0,13,925,186,471,139
36047003600,3699,363,0,13,0,13,0,13,153,101,330,170,74,76,0,13,0,13,76,93,30,51,0,13,50,47,100,113,0,13,6,10,15,22,0,13,23,38,0,13,34,40,0,13,20,27,0,13,0,13,16,24,0,13,0,13,0,13,18,28,0,13,0,13,0,13,46,43,0,13,129,72,0,13,118,101,0,13,6,10,11,16,219,173,0,13,74,75,0,13,0,13,0,13,0,13,459,223,0,13,459,143,14,21,23,37,0,13,60,126,36,54,0,13,0,13,26,25,0,13,137,83,0,13,16,21,106,54,0,13,0,13,24,31,0,13,6,9,10,17,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,43,33,0,13,16,17,133,140,26,41,151,171,0,13,113,165,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,27,39,0,13,0,13,1319,270,459,179
36047003700,3220,422,0,13,85,108,0,13,176,106,8,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,0,13,36,47,0,13,0,13,44,50,45,40,0,13,0,13,0,13,0,13,0,13,7,11,0,13,0,13,0,13,0,13,17,20,22,26,106,68,0,13,65,60,42,65,90,73,5,9,277,100,0,13,32,30,116,185,30,49,0,13,0,13,290,97,16,22,239,81,0,13,5,8,18,24,0,13,0,13,0,13,0,13,14,22,8,13,113,64,0,13,0,13,126,62,14,22,17,25,8,13,0,13,0,13,0,13,0,13,0,13,85,127,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,80,127,0,13,0,13,0,13,0,13,5,9,0,13,37,45,0,13,30,48,50,11,0,13,42,38,0,13,21,29,0,13,0,13,0,13,0,13,0,13,8,13,0,13,0,13,13,20,0,13,0,13,1354,350,292,129
36047003800,1512,334,0,13,0,13,0,13,34,33,121,101,0,13,0,13,0,13,42,34,0,13,0,13,89,90,0,13,0,13,0,13,0,13,0,13,5,8,0,13,11,12,0,13,10,11,0,13,0,13,0,13,0,13,0,13,20,35,0,13,0,13,0,13,0,13,0,13,0,13,6,7,0,13,0,13,0,13,10,14,0,13,72,42,0,13,63,85,0,13,5,8,0,13,0,13,277,79,0,13,279,104,0,13,0,13,0,13,0,13,0,13,0,13,5,7,0,13,0,13,60,49,4,8,0,13,22,26,0,13,5,8,4,8,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,626,306,191,82
36047003900,2349,404,0,13,14,21,0,13,9,19,60,56,0,13,0,13,0,13,19,29,13,19,0,13,10,16,0,13,18,40,21,34,0,13,10,16,0,13,0,13,0,13,0,13,57,65,0,13,15,17,31,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,26,29,185,92,6,10,93,105,0,13,23,37,33,37,251,95,0,13,0,13,0,13,0,13,0,13,6,10,186,87,0,13,209,111,0,13,0,13,7,12,0,13,0,13,0,13,0,13,9,15,0,13,108,83,18,22,12,15,58,41,0,13,10,18,61,74,0,13,0,13,0,13,0,13,0,13,23,24,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,23,24,0,13,5,10,0,13,0,13,31,25,45,33,82,60,0,13,0,13,0,13,0,13,0,13,0,13,24,37,0,13,39,51,0,13,19,31,0,13,0,13,903,262,442,288
36047004100,3535,600,0,13,0,13,0,13,86,83,92,80,0,13,0,13,0,13,10,16,8,12,0,13,34,52,0,13,40,56,80,91,0,13,181,204,76,53,0,13,0,13,0,13,60,56,0,13,11,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,25,95,62,546,229,0,13,49,60,0,13,15,23,0,13,422,169,0,13,21,23,5,11,75,74,0,13,0,13,591,192,0,13,311,164,0,13,0,13,0,13,0,13,0,13,0,13,29,35,20,25,0,13,213,124,8,12,0,13,204,103,11,17,20,24,48,37,0,13,0,13,0,13,0,13,0,13,39,29,0,13,0,13,0,13,0,13,0,13,14,20,0,13,0,13,0,13,0,13,0,13,0,13,0,13,25,21,0,13,13,17,43,49,0,13,34,52,0,13,26,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,14,20,0,13,12,19,0,13,0,13,1141,340,530,214
