ct,tot_,moe_,tot_asian_indian,moe_asian_indian,tot_bangladeshi,moe_bangladeshi,tot_bhutanese,moe_bhutanese,tot_burmese,moe_burmese,tot_cambodian,moe_cambodian,"tot_chinese,_except_taiwanese","moe_chinese,_except_taiwanese",tot_filipino,moe_filipino,tot_hmong,moe_hmong,tot_indonesian,moe_indonesian,tot_japanese,moe_japanese,tot_korean,moe_korean,tot_laotian,moe_laotian,tot_malaysian,moe_malaysian,tot_mongolian,moe_mongolian,tot_nepalese,moe_nepalese,tot_okinawan,moe_okinawan,tot_pakistani,moe_pakistani,tot_sri_lankan,moe_sri_lankan,tot_taiwanese,moe_taiwanese,tot_thai,moe_thai,tot_vietnamese,moe_vietnamese,"tot_other_asian,_specified","moe_other_asian,_specified","tot_other_asian,_not_specified","moe_other_asian,_not_specified",tot_two_or_more_asian,moe_two_or_more_asian
36061019701,197,88,16,22,62,91,0,13,0,13,0,13,70,42,0,13,0,13,0,13,16,22,10,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,16,23,0,13,7,10,0,13,0,13,0,13
36061019702,232,171,0,13,0,13,0,13,0,13,0,13,64,68,112,141,0,13,0,13,0,13,28,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,12,19,16,28,0,13,0,13,0,13
36061019800,42,36,7,10,0,13,0,13,0,13,0,13,32,32,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,3,5,0,13
36061019900,1385,490,217,95,16,19,0,18,0,18,0,18,542,203,10,15,0,18,0,18,97,64,137,89,0,18,0,18,0,18,0,18,0,18,321,401,0,18,28,43,0,18,0,18,5,12,12,23,0,18
36061020000,145,90,0,13,0,13,0,13,0,13,0,13,6,15,28,38,0,13,0,13,63,60,48,64,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061020101,294,95,113,71,7,14,0,13,0,13,0,13,85,69,15,21,0,13,0,13,0,13,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,4,7,20,33,35,51,0,13
36061020102,250,126,75,86,0,13,0,13,0,13,0,13,53,36,8,13,0,13,0,13,63,83,37,31,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1,2,0,13,13,21,0,13,0,13,0,13
36061020300,1005,274,137,59,3,5,0,13,0,13,0,13,641,228,14,22,0,13,0,13,55,48,103,58,0,13,0,13,0,13,0,13,0,13,0,13,0,13,5,10,12,19,0,13,10,16,24,29,1,5
36061020500,837,161,191,68,8,16,0,18,0,18,0,18,511,128,9,17,0,18,0,18,47,43,17,19,0,18,0,18,0,18,0,18,0,18,0,18,0,18,39,35,0,18,0,18,0,18,15,21,0,18
36061020600,64,67,14,22,0,13,0,13,0,13,0,13,45,63,0,13,0,13,0,13,5,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061020701,766,231,45,38,7,15,0,13,0,13,0,13,431,181,0,13,0,13,40,55,49,60,81,88,0,13,0,13,0,13,0,13,0,13,0,13,0,13,24,28,7,14,17,20,10,20,16,25,39,45
36061020800,123,88,0,18,0,18,0,18,0,18,0,18,13,19,0,18,0,18,0,18,21,35,38,42,0,18,0,18,0,18,0,18,0,18,0,18,33,48,0,18,0,18,0,18,0,18,0,18,18,29
36061020901,115,134,0,13,0,13,0,13,0,13,0,13,36,44,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,79,128,0,13,0,13,0,13
36061021000,411,268,112,188,0,18,0,18,0,18,33,54,68,105,0,18,0,18,0,18,0,18,184,243,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,14,23,0,18,0,18,0,18
36061021100,1627,558,182,163,0,20,0,20,0,20,0,20,841,473,25,40,0,20,0,20,50,58,293,259,0,20,2,4,9,17,0,20,0,20,155,227,0,20,37,64,0,20,22,31,11,22,0,20,0,20
36061021200,133,91,0,13,0,13,0,13,0,13,0,13,6,10,34,39,0,13,10,18,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,55,85,0,13,0,13,0,13,0,13,28,43
36061021303,362,307,67,79,0,18,0,18,0,18,0,18,264,299,0,18,0,18,0,18,9,18,8,12,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,14,23,0,18,0,18,0,18
36061021400,118,108,0,13,0,13,0,13,0,13,0,13,38,40,59,90,0,13,0,13,0,13,15,25,0,13,0,13,0,13,0,13,0,13,6,9,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061021500,109,74,28,29,0,13,0,13,0,13,0,13,43,46,0,13,0,13,0,13,4,8,12,23,0,13,0,13,0,13,0,13,0,13,11,18,0,13,0,13,0,13,0,13,11,17,0,13,0,13
36061021600,405,157,79,82,0,18,0,18,0,18,0,18,150,78,22,38,0,18,0,18,55,61,71,97,0,18,0,18,0,18,0,18,0,18,18,28,0,18,10,18,0,18,0,18,0,18,0,18,0,18
36061021703,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061021800,546,559,12,21,0,18,0,18,0,18,0,18,56,68,451,556,0,18,0,18,0,18,27,32,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061021900,207,247,36,59,0,18,0,18,0,18,0,18,171,243,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061022000,375,339,33,56,0,18,0,18,0,18,0,18,50,62,178,282,0,18,0,18,0,18,114,145,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061022102,160,111,77,88,0,13,0,13,0,13,0,13,66,66,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,17,30,0,13,0,13,0,13,0,13
36061022200,185,129,25,41,0,13,0,13,0,13,0,13,70,91,0,13,0,13,0,13,50,78,22,37,0,13,0,13,0,13,0,13,0,13,18,28,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061022301,363,197,58,57,0,18,0,18,0,18,0,18,99,98,69,80,0,18,40,61,28,46,31,36,0,18,0,18,0,18,0,18,0,18,21,35,0,18,17,29,0,18,0,18,0,18,0,18,0,18
36061022302,385,183,2,4,0,13,0,13,0,13,0,13,229,156,0,13,0,13,0,13,46,63,63,55,0,13,0,13,0,13,0,13,0,13,41,63,0,13,0,13,0,13,4,10,0,13,0,13,0,13
36061022400,95,86,0,18,0,18,0,18,0,18,0,18,37,39,14,24,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,7,11,37,44,0,18,0,18,0,18,0,18,0,18
36061022500,347,275,42,55,36,48,0,20,0,20,0,20,92,146,9,15,0,20,0,20,0,20,18,29,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,90,137,0,20,60,95,0,20
36061022600,209,161,108,132,0,18,0,18,0,18,0,18,24,30,0,18,0,18,0,18,31,40,14,15,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,30,49,0,18,0,18,2,4,0,18
36061022700,172,138,49,84,0,18,0,18,0,18,0,18,28,28,33,53,0,18,0,18,0,18,30,37,0,18,12,22,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,20,23
36061022800,139,165,17,29,0,18,0,18,0,18,0,18,54,106,0,18,0,18,0,18,0,18,68,101,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061022900,148,104,36,58,0,18,0,18,0,18,0,18,28,38,45,60,0,18,0,18,0,18,9,15,0,18,12,23,0,18,0,18,0,18,0,18,0,18,0,18,0,18,18,29,0,18,0,18,0,18
36061023000,550,383,240,294,0,18,0,18,0,18,0,18,134,103,95,179,0,18,0,18,0,18,16,26,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,27,44,0,18,38,61
36061023100,138,125,19,30,0,18,0,18,0,18,0,18,23,39,1,2,0,18,0,18,66,105,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,29,41
36061023200,153,148,70,133,0,18,0,18,0,18,0,18,39,51,22,35,0,18,22,39,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061023300,600,529,54,82,0,18,0,18,0,18,0,18,238,283,21,28,0,18,0,18,87,94,115,154,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,47,61,38,61,0,18,0,18,0,18
36061023400,70,63,0,18,0,18,0,18,0,18,0,18,32,42,21,32,0,18,17,31,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061023501,547,624,0,18,0,18,0,18,0,18,0,18,13,22,0,18,0,18,27,40,17,28,13,23,0,18,0,18,7,11,0,18,0,18,447,618,0,18,23,32,0,18,0,18,0,18,0,18,0,18
36061023502,56,37,4,6,0,13,0,13,0,13,0,13,16,25,19,22,0,13,0,13,0,13,17,27,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061023600,54,53,24,39,0,18,0,18,0,18,0,18,0,18,30,35,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061023700,133,171,117,171,0,18,0,18,0,18,0,18,1,3,0,18,0,18,0,18,0,18,15,28,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061023802,1694,599,98,74,0,18,0,18,0,18,0,18,916,385,17,31,0,18,0,18,52,46,38,41,0,18,0,18,0,18,50,81,0,18,46,62,39,49,0,18,0,18,65,83,0,18,295,441,78,109
36061023803,1028,359,37,55,0,13,0,13,0,13,0,13,611,341,0,13,0,13,0,13,0,13,135,191,0,13,71,107,0,13,0,13,0,13,174,319,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061023804,1272,475,88,116,0,13,0,13,0,13,0,13,219,157,130,172,0,13,0,13,404,286,251,167,0,13,0,13,0,13,34,55,0,13,0,13,0,13,17,28,0,13,0,13,92,131,8,12,29,30
36061023900,166,136,24,28,0,13,0,13,0,13,0,13,92,107,50,78,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061024000,46,57,4,9,0,13,0,13,0,13,0,13,32,57,10,21,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061024100,418,300,225,276,0,18,0,18,0,18,0,18,103,83,0,18,0,18,0,18,3,6,81,83,0,18,0,18,0,18,0,18,0,18,6,13,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061024200,112,121,0,18,0,18,0,18,0,18,0,18,104,121,8,14,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061024301,232,153,164,151,0,18,0,18,0,18,0,18,9,13,35,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,16,26,8,12,0,18,0,18
36061024302,108,171,0,18,0,18,0,18,0,18,0,18,108,171,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061024500,507,334,200,238,0,20,0,20,0,20,0,20,107,113,26,43,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,142,161,0,20,0,20,0,20,0,20,0,20,0,20,32,52
36061024700,178,135,157,133,0,18,0,18,0,18,0,18,0,18,21,34,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061024900,54,35,0,13,0,13,0,13,0,13,0,13,17,15,8,12,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,24,0,13,0,13,7,10,7,10
36061025100,144,99,15,22,0,13,0,13,0,13,0,13,94,91,19,29,0,13,0,13,6,11,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,10,12,0,13,0,13,0,13
36061025300,182,118,0,20,0,20,0,20,0,20,0,20,86,87,24,38,0,20,0,20,20,32,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,11,18,0,20,0,20,0,20,19,30,22,36
36061025500,1036,571,68,52,0,18,0,18,0,18,0,18,325,205,150,168,0,18,0,18,10,14,61,56,0,18,377,507,0,18,0,18,0,18,0,18,0,18,17,27,3,12,25,42,0,18,0,18,0,18
36061025700,189,103,0,18,0,18,0,18,0,18,0,18,54,53,24,28,0,18,0,18,51,47,11,18,0,18,0,18,0,18,0,18,0,18,0,18,12,17,0,18,0,18,5,7,0,18,13,20,19,35
36061025900,247,111,32,35,0,13,0,13,0,13,12,18,105,73,2,3,0,13,0,13,7,11,28,31,12,20,0,13,0,13,0,13,0,13,0,13,0,13,20,19,0,13,20,33,0,13,0,13,9,14
36061026100,212,212,0,20,0,20,0,20,0,20,0,20,42,50,18,30,0,20,0,20,152,201,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20
36061026300,203,136,35,55,0,18,0,18,0,18,0,18,0,18,50,85,0,18,0,18,13,24,56,67,0,18,0,18,0,18,11,19,0,18,0,18,0,18,26,42,0,18,0,18,0,18,0,18,12,20
36061026500,280,179,135,124,0,18,0,18,0,18,0,18,109,93,0,18,0,18,0,18,36,61,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061026700,112,98,19,21,0,13,0,13,0,13,0,13,79,85,0,13,0,13,0,13,0,13,14,19,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061026900,200,141,34,49,0,18,0,18,0,18,0,18,5,10,106,93,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,55,89,0,18,0,18,0,18
36061027100,235,185,21,34,0,18,0,18,0,18,0,18,65,76,0,18,0,18,0,18,0,18,115,152,0,18,0,18,0,18,0,18,0,18,0,18,0,18,20,34,14,22,0,18,0,18,0,18,0,18
36061027300,152,92,0,18,0,18,0,18,0,18,0,18,32,38,0,18,0,18,0,18,55,52,64,76,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,1,2,0,18,0,18
36061027500,444,492,0,13,0,13,0,13,0,13,0,13,364,487,27,45,0,13,0,13,26,22,27,29,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061027700,99,68,0,18,0,18,0,18,0,18,0,18,32,43,0,18,0,18,0,18,67,53,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061027900,194,89,68,54,18,28,0,20,0,20,0,20,47,43,15,25,0,20,0,20,34,40,12,19,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20
36061028100,248,120,53,57,0,13,0,13,0,13,0,13,50,50,29,31,0,13,0,13,28,44,2,6,0,13,0,13,0,13,11,18,0,13,16,28,0,13,48,72,0,13,0,13,0,13,0,13,11,16
36061028300,354,158,100,111,0,18,0,18,0,18,0,18,45,51,137,95,0,18,0,18,20,34,10,11,0,18,0,18,0,18,0,18,0,18,9,19,0,18,0,18,0,18,0,18,0,18,0,18,33,51
36061028500,12,20,0,18,0,18,0,18,0,18,0,18,12,20,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18
36061028700,98,93,10,15,0,13,0,13,0,13,0,13,75,90,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,13,21,0,13,0,13,0,13,0,13,0,13,0,13
36061029100,523,507,35,44,384,482,0,20,0,20,0,20,65,74,0,20,0,20,0,20,10,30,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,29,38
36061029300,96,85,29,36,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,45,71,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,0,20,22,40
36061029500,303,163,17,28,0,18,0,18,0,18,0,18,114,90,97,131,0,18,0,18,15,24,38,44,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,0,18,9,24,13,24
36061029700,3,5,0,13,0,13,0,13,0,13,0,13,3,5,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061029900,11,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,11,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061030300,116,77,6,10,0,13,0,13,0,13,0,13,37,48,0,13,0,13,0,13,25,28,22,21,17,28,0,13,0,13,0,13,0,13,9,33,0,13,0,13,0,13,0,13,0,13,0,13,0,13
36061030700,132,50,13,17,0,13,0,13,0,13,0,13,10,16,18,22,0,13,12,20,49,30,30,23,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
